,MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,Referee,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards
10851,2021-2022_Crystal Palace_Liverpool,2021-2022,23,2022-01-23,Crystal Palace,Liverpool,1,3,A,K Friend,12.0,10.0,4.0,1.0,0.0,0.0
10852,2021-2022_Leicester_Brighton,2021-2022,23,2022-01-23,Leicester,Brighton,1,1,D,M Atkinson,6.0,8.0,0.0,1.0,0.0,0.0
10853,2021-2022_Chelsea_Tottenham,2021-2022,23,2022-01-23,Chelsea,Tottenham,2,0,H,P Tierney,17.0,14.0,2.0,1.0,0.0,0.0
10854,2021-2022_Burnley_Watford,2021-2022,23,2022-02-05,Burnley,Watford,0,0,D,C Pawson,16.0,9.0,1.0,2.0,0.0,0.0
10855,2021-2022_Newcastle_Everton,2021-2022,24,2022-02-08,Newcastle,Everton,3,1,H,A Taylor,13.0,13.0,2.0,3.0,0.0,0.0
10856,2021-2022_West Ham_Watford,2021-2022,24,2022-02-08,West Ham,Watford,1,0,H,M Atkinson,1.0,6.0,1.0,0.0,0.0,0.0
10857,2021-2022_Burnley_Man United,2021-2022,24,2022-02-08,Burnley,Man United,1,1,D,M Dean,11.0,10.0,2.0,1.0,0.0,0.0
10858,2021-2022_Man City_Brentford,2021-2022,24,2022-02-09,Man City,Brentford,2,0,H,D England,7.0,13.0,0.0,0.0,0.0,0.0
10859,2021-2022_Norwich_Crystal Palace,2021-2022,24,2022-02-09,Norwich,Crystal Palace,1,1,D,P Tierney,11.0,15.0,1.0,2.0,0.0,0.0
10860,2021-2022_Tottenham_Southampton,2021-2022,24,2022-02-09,Tottenham,Southampton,2,3,A,D Coote,7.0,13.0,2.0,3.0,0.0,0.0
10861,2021-2022_Aston Villa_Leeds,2021-2022,24,2022-02-09,Aston Villa,Leeds,3,3,D,J Gillett,11.0,9.0,1.0,3.0,1.0,0.0
10862,2021-2022_Liverpool_Leicester,2021-2022,24,2022-02-10,Liverpool,Leicester,2,0,H,C Kavanagh,11.0,7.0,1.0,0.0,0.0,0.0
10863,2021-2022_Wolves_Arsenal,2021-2022,24,2022-02-10,Wolves,Arsenal,0,1,A,M Oliver,12.0,13.0,2.0,3.0,0.0,1.0
10864,2021-2022_Man United_Southampton,2021-2022,25,2022-02-12,Man United,Southampton,1,1,D,S Attwell,12.0,13.0,4.0,0.0,0.0,0.0
10865,2021-2022_Brentford_Crystal Palace,2021-2022,25,2022-02-12,Brentford,Crystal Palace,0,0,D,S Hooper,10.0,10.0,1.0,0.0,0.0,0.0
10866,2021-2022_Everton_Leeds,2021-2022,25,2022-02-12,Everton,Leeds,3,0,H,G Scott,8.0,9.0,1.0,1.0,0.0,0.0
10867,2021-2022_Watford_Brighton,2021-2022,25,2022-02-12,Watford,Brighton,0,2,A,J Moss,16.0,9.0,3.0,2.0,0.0,0.0
10868,2021-2022_Norwich_Man City,2021-2022,25,2022-02-12,Norwich,Man City,0,4,A,A Marriner,7.0,8.0,0.0,2.0,0.0,0.0
10869,2021-2022_Burnley_Liverpool,2021-2022,25,2022-02-13,Burnley,Liverpool,0,1,A,M Atkinson,7.0,6.0,0.0,1.0,0.0,0.0
10870,2021-2022_Newcastle_Aston Villa,2021-2022,25,2022-02-13,Newcastle,Aston Villa,1,0,H,C Pawson,22.0,15.0,3.0,4.0,0.0,0.0
10871,2021-2022_Tottenham_Wolves,2021-2022,25,2022-02-13,Tottenham,Wolves,0,2,A,K Friend,13.0,13.0,3.0,1.0,0.0,0.0
10872,2021-2022_Leicester_West Ham,2021-2022,25,2022-02-13,Leicester,West Ham,2,2,D,M Oliver,10.0,9.0,1.0,2.0,0.0,0.0
10873,2021-2022_Man United_Brighton,2021-2022,25,2022-02-15,Man United,Brighton,2,0,H,P Bankes,8.0,10.0,3.0,1.0,0.0,1.0
10874,2021-2022_West Ham_Newcastle,2021-2022,26,2022-02-19,West Ham,Newcastle,1,1,D,C Kavanagh,3.0,7.0,3.0,3.0,0.0,0.0
10875,2021-2022_Arsenal_Brentford,2021-2022,26,2022-02-19,Arsenal,Brentford,2,1,H,J Moss,10.0,5.0,1.0,1.0,0.0,0.0
10876,2021-2022_Aston Villa_Watford,2021-2022,26,2022-02-19,Aston Villa,Watford,0,1,A,R Jones,12.0,7.0,1.0,2.0,0.0,0.0
10877,2021-2022_Brighton_Burnley,2021-2022,26,2022-02-19,Brighton,Burnley,0,3,A,K Friend,12.0,12.0,1.0,4.0,0.0,0.0
10878,2021-2022_Crystal Palace_Chelsea,2021-2022,26,2022-02-19,Crystal Palace,Chelsea,0,1,A,D Coote,4.0,20.0,1.0,3.0,0.0,0.0
10879,2021-2022_Liverpool_Norwich,2021-2022,26,2022-02-19,Liverpool,Norwich,3,1,H,M Dean,7.0,8.0,0.0,1.0,0.0,0.0
10880,2021-2022_Southampton_Everton,2021-2022,26,2022-02-19,Southampton,Everton,2,0,H,A Madley,6.0,9.0,0.0,2.0,0.0,0.0
10881,2021-2022_Man City_Tottenham,2021-2022,26,2022-02-19,Man City,Tottenham,2,3,A,A Taylor,5.0,7.0,0.0,3.0,0.0,0.0
10882,2021-2022_Leeds_Man United,2021-2022,26,2022-02-20,Leeds,Man United,2,4,A,P Tierney,13.0,19.0,6.0,3.0,0.0,0.0
10883,2021-2022_Wolves_Leicester,2021-2022,26,2022-02-20,Wolves,Leicester,2,1,H,C Pawson,12.0,9.0,4.0,4.0,0.0,0.0
10884,2021-2022_Burnley_Tottenham,2021-2022,26,2022-02-23,Burnley,Tottenham,1,0,H,G Scott,8.0,8.0,0.0,0.0,0.0,0.0
10885,2021-2022_Watford_Crystal Palace,2021-2022,26,2022-02-23,Watford,Crystal Palace,1,4,A,A Marriner,12.0,9.0,2.0,1.0,0.0,0.0
10886,2021-2022_Liverpool_Leeds,2021-2022,26,2022-02-23,Liverpool,Leeds,6,0,H,M Oliver,5.0,11.0,0.0,3.0,0.0,0.0
10887,2021-2022_Arsenal_Wolves,2021-2022,26,2022-02-24,Arsenal,Wolves,2,1,H,M Atkinson,8.0,9.0,1.0,1.0,0.0,0.0
10888,2021-2022_Southampton_Norwich,2021-2022,27,2022-02-25,Southampton,Norwich,2,0,H,S Hooper,12.0,9.0,1.0,2.0,0.0,0.0
10889,2021-2022_Leeds_Tottenham,2021-2022,27,2022-02-26,Leeds,Tottenham,0,4,A,C Pawson,16.0,11.0,4.0,2.0,0.0,0.0
10890,2021-2022_Brentford_Newcastle,2021-2022,27,2022-02-26,Brentford,Newcastle,0,2,A,M Dean,9.0,7.0,3.0,1.0,1.0,0.0
10891,2021-2022_Crystal Palace_Burnley,2021-2022,27,2022-02-26,Crystal Palace,Burnley,1,1,D,J Moss,5.0,17.0,0.0,2.0,0.0,0.0
10892,2021-2022_Man United_Watford,2021-2022,27,2022-02-26,Man United,Watford,0,0,D,K Friend,2.0,7.0,0.0,0.0,0.0,0.0
10893,2021-2022_Brighton_Aston Villa,2021-2022,27,2022-02-26,Brighton,Aston Villa,0,2,A,J Brooks,17.0,11.0,4.0,5.0,0.0,0.0
10894,2021-2022_Everton_Man City,2021-2022,27,2022-02-26,Everton,Man City,0,1,A,P Tierney,7.0,14.0,3.0,2.0,0.0,0.0
10895,2021-2022_West Ham_Wolves,2021-2022,27,2022-02-27,West Ham,Wolves,1,0,H,A Taylor,8.0,2.0,1.0,0.0,0.0,0.0
10896,2021-2022_Burnley_Leicester,2021-2022,27,2022-03-01,Burnley,Leicester,0,2,A,C Kavanagh,10.0,13.0,1.0,1.0,0.0,0.0
10897,2021-2022_Leicester_Leeds,2021-2022,28,2022-03-05,Leicester,Leeds,1,0,H,D Coote,9.0,12.0,1.0,2.0,0.0,0.0
10898,2021-2022_Aston Villa_Southampton,2021-2022,28,2022-03-05,Aston Villa,Southampton,4,0,H,P Bankes,10.0,8.0,1.0,1.0,0.0,0.0
10899,2021-2022_Burnley_Chelsea,2021-2022,28,2022-03-05,Burnley,Chelsea,0,4,A,A Marriner,12.0,7.0,2.0,0.0,0.0,0.0
10900,2021-2022_Newcastle_Brighton,2021-2022,28,2022-03-05,Newcastle,Brighton,2,1,H,M Atkinson,8.0,10.0,1.0,1.0,0.0,0.0
10901,2021-2022_Norwich_Brentford,2021-2022,28,2022-03-05,Norwich,Brentford,1,3,A,A Taylor,13.0,18.0,2.0,5.0,0.0,0.0
10902,2021-2022_Wolves_Crystal Palace,2021-2022,28,2022-03-05,Wolves,Crystal Palace,0,2,A,A Madley,13.0,8.0,0.0,3.0,0.0,0.0
10903,2021-2022_Liverpool_West Ham,2021-2022,28,2022-03-05,Liverpool,West Ham,1,0,H,J Moss,7.0,7.0,2.0,1.0,0.0,0.0
10904,2021-2022_Watford_Arsenal,2021-2022,28,2022-03-06,Watford,Arsenal,2,3,A,C Pawson,5.0,11.0,1.0,2.0,0.0,0.0
10905,2021-2022_Man City_Man United,2021-2022,28,2022-03-06,Man City,Man United,4,1,H,M Oliver,10.0,14.0,0.0,1.0,0.0,0.0
10906,2021-2022_Tottenham_Everton,2021-2022,28,2022-03-07,Tottenham,Everton,5,0,H,S Attwell,15.0,10.0,2.0,0.0,0.0,0.0
10907,2021-2022_Norwich_Chelsea,2021-2022,28,2022-03-10,Norwich,Chelsea,1,3,A,M Atkinson,8.0,15.0,0.0,2.0,0.0,0.0
10908,2021-2022_Southampton_Newcastle,2021-2022,28,2022-03-10,Southampton,Newcastle,1,2,A,K Friend,6.0,7.0,1.0,1.0,0.0,0.0
10909,2021-2022_Wolves_Watford,2021-2022,28,2022-03-10,Wolves,Watford,4,0,H,D England,11.0,10.0,2.0,2.0,0.0,0.0
10910,2021-2022_Leeds_Aston Villa,2021-2022,28,2022-03-10,Leeds,Aston Villa,0,3,A,S Hooper,17.0,11.0,5.0,3.0,0.0,0.0
10911,2021-2022_Brighton_Liverpool,2021-2022,29,2022-03-12,Brighton,Liverpool,0,2,A,M Dean,12.0,15.0,3.0,1.0,0.0,0.0
10912,2021-2022_Brentford_Burnley,2021-2022,29,2022-03-12,Brentford,Burnley,2,0,H,P Tierney,6.0,10.0,1.0,1.0,0.0,1.0
10913,2021-2022_Man United_Tottenham,2021-2022,29,2022-03-12,Man United,Tottenham,3,2,H,J Moss,8.0,7.0,2.0,1.0,0.0,0.0
10914,2021-2022_Chelsea_Newcastle,2021-2022,29,2022-03-13,Chelsea,Newcastle,1,0,H,D Coote,17.0,16.0,4.0,3.0,0.0,0.0
10915,2021-2022_Everton_Wolves,2021-2022,29,2022-03-13,Everton,Wolves,0,1,A,M Oliver,13.0,11.0,2.0,1.0,1.0,0.0
10916,2021-2022_Leeds_Norwich,2021-2022,29,2022-03-13,Leeds,Norwich,2,1,H,S Attwell,18.0,8.0,3.0,1.0,0.0,0.0
10917,2021-2022_Southampton_Watford,2021-2022,29,2022-03-13,Southampton,Watford,1,2,A,G Scott,8.0,12.0,3.0,2.0,0.0,0.0
10918,2021-2022_West Ham_Aston Villa,2021-2022,29,2022-03-13,West Ham,Aston Villa,2,1,H,J Gillett,9.0,3.0,1.0,0.0,0.0,0.0
10919,2021-2022_Arsenal_Leicester,2021-2022,29,2022-03-13,Arsenal,Leicester,2,0,H,A Taylor,8.0,10.0,0.0,3.0,0.0,0.0
10920,2021-2022_Crystal Palace_Man City,2021-2022,29,2022-03-14,Crystal Palace,Man City,0,0,D,M Atkinson,6.0,11.0,3.0,1.0,0.0,0.0
10921,2021-2022_Brighton_Tottenham,2021-2022,29,2022-03-16,Brighton,Tottenham,0,2,A,R Jones,11.0,9.0,2.0,2.0,0.0,0.0
10922,2021-2022_Arsenal_Liverpool,2021-2022,29,2022-03-16,Arsenal,Liverpool,0,2,A,A Marriner,9.0,9.0,0.0,1.0,0.0,0.0
10923,2021-2022_Everton_Newcastle,2021-2022,29,2022-03-17,Everton,Newcastle,1,0,H,C Pawson,13.0,11.0,2.0,1.0,1.0,0.0
10924,2021-2022_Wolves_Leeds,2021-2022,30,2022-03-18,Wolves,Leeds,2,3,A,K Friend,13.0,14.0,1.0,4.0,1.0,0.0
10925,2021-2022_Aston Villa_Arsenal,2021-2022,30,2022-03-19,Aston Villa,Arsenal,0,1,A,A Madley,13.0,14.0,3.0,3.0,0.0,0.0
10926,2021-2022_Leicester_Brentford,2021-2022,30,2022-03-20,Leicester,Brentford,2,1,H,D England,10.0,10.0,1.0,2.0,0.0,0.0
10927,2021-2022_Tottenham_West Ham,2021-2022,30,2022-03-20,Tottenham,West Ham,3,1,H,A Taylor,7.0,7.0,0.0,1.0,0.0,0.0
10928,2021-2022_Liverpool_Watford,2021-2022,31,2022-04-02,Liverpool,Watford,2,0,H,S Attwell,9.0,8.0,1.0,1.0,0.0,0.0
10929,2021-2022_Brighton_Norwich,2021-2022,31,2022-04-02,Brighton,Norwich,0,0,D,S Hooper,12.0,11.0,1.0,1.0,0.0,0.0
10930,2021-2022_Burnley_Man City,2021-2022,31,2022-04-02,Burnley,Man City,0,2,A,C Pawson,11.0,6.0,1.0,0.0,0.0,0.0
10931,2021-2022_Chelsea_Brentford,2021-2022,31,2022-04-02,Chelsea,Brentford,1,4,A,A Madley,11.0,7.0,0.0,0.0,0.0,0.0
10932,2021-2022_Leeds_Southampton,2021-2022,31,2022-04-02,Leeds,Southampton,1,1,D,A Taylor,14.0,7.0,1.0,1.0,0.0,0.0
10933,2021-2022_Wolves_Aston Villa,2021-2022,31,2022-04-02,Wolves,Aston Villa,2,1,H,D England,15.0,8.0,4.0,3.0,0.0,0.0
10934,2021-2022_Man United_Leicester,2021-2022,31,2022-04-02,Man United,Leicester,1,1,D,A Marriner,13.0,6.0,2.0,2.0,0.0,0.0
10935,2021-2022_West Ham_Everton,2021-2022,31,2022-04-03,West Ham,Everton,2,1,H,M Oliver,9.0,12.0,1.0,1.0,0.0,1.0
10936,2021-2022_Tottenham_Newcastle,2021-2022,31,2022-04-03,Tottenham,Newcastle,5,1,H,M Atkinson,10.0,7.0,2.0,3.0,0.0,0.0
10937,2021-2022_Crystal Palace_Arsenal,2021-2022,31,2022-04-04,Crystal Palace,Arsenal,3,0,H,P Tierney,11.0,15.0,0.0,2.0,0.0,0.0
10938,2021-2022_Burnley_Everton,2021-2022,31,2022-04-06,Burnley,Everton,3,2,H,M Dean,11.0,16.0,2.0,2.0,0.0,0.0
10939,2021-2022_Newcastle_Wolves,2021-2022,32,2022-04-08,Newcastle,Wolves,1,0,H,P Bankes,6.0,13.0,1.0,1.0,0.0,0.0
10940,2021-2022_Everton_Man United,2021-2022,32,2022-04-09,Everton,Man United,1,0,H,J Moss,4.0,10.0,2.0,2.0,0.0,0.0
10941,2021-2022_Arsenal_Brighton,2021-2022,32,2022-04-09,Arsenal,Brighton,1,2,A,D Coote,12.0,19.0,3.0,4.0,0.0,0.0
10942,2021-2022_Southampton_Chelsea,2021-2022,32,2022-04-09,Southampton,Chelsea,0,6,A,K Friend,11.0,10.0,1.0,0.0,0.0,0.0
10943,2021-2022_Watford_Leeds,2021-2022,32,2022-04-09,Watford,Leeds,0,3,A,A Marriner,8.0,12.0,2.0,0.0,0.0,0.0
10944,2021-2022_Aston Villa_Tottenham,2021-2022,32,2022-04-09,Aston Villa,Tottenham,0,4,A,G Scott,12.0,14.0,2.0,3.0,0.0,0.0
10945,2021-2022_Brentford_West Ham,2021-2022,32,2022-04-10,Brentford,West Ham,2,0,H,M Atkinson,2.0,6.0,0.0,1.0,0.0,0.0
10946,2021-2022_Leicester_Crystal Palace,2021-2022,32,2022-04-10,Leicester,Crystal Palace,2,1,H,R Jones,11.0,12.0,1.0,1.0,0.0,0.0
10947,2021-2022_Norwich_Burnley,2021-2022,32,2022-04-10,Norwich,Burnley,2,0,H,M Oliver,12.0,10.0,1.0,1.0,0.0,0.0
10948,2021-2022_Man City_Liverpool,2021-2022,32,2022-04-10,Man City,Liverpool,2,2,D,A Taylor,9.0,11.0,1.0,4.0,0.0,0.0
10949,2021-2022_Tottenham_Brighton,2021-2022,33,2022-04-16,Tottenham,Brighton,0,1,A,C Pawson,14.0,10.0,3.0,3.0,0.0,0.0
10950,2021-2022_Man United_Norwich,2021-2022,33,2022-04-16,Man United,Norwich,3,2,H,A Madley,7.0,6.0,0.0,0.0,0.0,0.0
10951,2021-2022_Southampton_Arsenal,2021-2022,33,2022-04-16,Southampton,Arsenal,1,0,H,P Bankes,6.0,6.0,2.0,1.0,0.0,0.0
10952,2021-2022_Watford_Brentford,2021-2022,33,2022-04-16,Watford,Brentford,1,2,A,S Hooper,11.0,9.0,2.0,1.0,0.0,0.0
10953,2021-2022_Newcastle_Leicester,2021-2022,33,2022-04-17,Newcastle,Leicester,2,1,H,J Gillett,10.0,10.0,2.0,2.0,0.0,0.0
10954,2021-2022_West Ham_Burnley,2021-2022,33,2022-04-17,West Ham,Burnley,1,1,D,P Tierney,9.0,10.0,2.0,2.0,0.0,0.0
10955,2021-2022_Liverpool_Man United,2021-2022,33,2022-04-19,Liverpool,Man United,4,0,H,M Atkinson,3.0,6.0,1.0,2.0,0.0,0.0
10956,2021-2022_Chelsea_Arsenal,2021-2022,33,2022-04-20,Chelsea,Arsenal,2,4,A,J Moss,7.0,6.0,3.0,1.0,0.0,0.0
10957,2021-2022_Everton_Leicester,2021-2022,33,2022-04-20,Everton,Leicester,1,1,D,D Coote,8.0,17.0,3.0,1.0,0.0,0.0
10958,2021-2022_Newcastle_Crystal Palace,2021-2022,33,2022-04-20,Newcastle,Crystal Palace,1,0,H,T Harrington,12.0,12.0,1.0,1.0,0.0,0.0
10959,2021-2022_Man City_Brighton,2021-2022,33,2022-04-20,Man City,Brighton,3,0,H,M Dean,12.0,7.0,0.0,3.0,0.0,0.0
10960,2021-2022_Burnley_Southampton,2021-2022,33,2022-04-21,Burnley,Southampton,2,0,H,S Attwell,7.0,7.0,2.0,2.0,0.0,0.0
10961,2021-2022_Arsenal_Man United,2021-2022,34,2022-04-23,Arsenal,Man United,3,1,H,C Pawson,9.0,12.0,3.0,4.0,0.0,0.0
10962,2021-2022_Leicester_Aston Villa,2021-2022,34,2022-04-23,Leicester,Aston Villa,0,0,D,A Madley,15.0,16.0,3.0,2.0,0.0,0.0
10963,2021-2022_Man City_Watford,2021-2022,34,2022-04-23,Man City,Watford,5,1,H,K Friend,9.0,7.0,1.0,0.0,0.0,0.0
10964,2021-2022_Norwich_Newcastle,2021-2022,34,2022-04-23,Norwich,Newcastle,0,3,A,C Kavanagh,11.0,10.0,0.0,2.0,0.0,0.0
10965,2021-2022_Brentford_Tottenham,2021-2022,34,2022-04-23,Brentford,Tottenham,0,0,D,M Atkinson,8.0,7.0,2.0,1.0,0.0,0.0
10966,2021-2022_Brighton_Southampton,2021-2022,34,2022-04-24,Brighton,Southampton,2,2,D,R Jones,12.0,7.0,1.0,0.0,0.0,0.0
10967,2021-2022_Burnley_Wolves,2021-2022,34,2022-04-24,Burnley,Wolves,1,0,H,A Taylor,8.0,7.0,3.0,1.0,0.0,0.0
10968,2021-2022_Chelsea_West Ham,2021-2022,34,2022-04-24,Chelsea,West Ham,1,0,H,M Oliver,11.0,9.0,1.0,0.0,0.0,1.0
10969,2021-2022_Liverpool_Everton,2021-2022,34,2022-04-24,Liverpool,Everton,2,0,H,S Attwell,8.0,8.0,2.0,5.0,0.0,0.0
10970,2021-2022_Crystal Palace_Leeds,2021-2022,34,2022-04-25,Crystal Palace,Leeds,0,0,D,D England,12.0,13.0,2.0,2.0,0.0,0.0
10971,2021-2022_Man United_Chelsea,2021-2022,34,2022-04-28,Man United,Chelsea,1,1,D,M Dean,9.0,12.0,0.0,1.0,0.0,0.0
10972,2021-2022_Newcastle_Liverpool,2021-2022,35,2022-04-30,Newcastle,Liverpool,0,1,A,A Marriner,11.0,11.0,1.0,3.0,0.0,0.0
10973,2021-2022_Aston Villa_Norwich,2021-2022,35,2022-04-30,Aston Villa,Norwich,2,0,H,J Brooks,16.0,8.0,4.0,1.0,0.0,0.0
10974,2021-2022_Southampton_Crystal Palace,2021-2022,35,2022-04-30,Southampton,Crystal Palace,1,2,A,J Gillett,13.0,11.0,1.0,3.0,0.0,0.0
10975,2021-2022_Watford_Burnley,2021-2022,35,2022-04-30,Watford,Burnley,1,2,A,C Pawson,13.0,9.0,1.0,2.0,0.0,0.0
10976,2021-2022_Wolves_Brighton,2021-2022,35,2022-04-30,Wolves,Brighton,0,3,A,S Hooper,6.0,4.0,2.0,1.0,0.0,0.0
10977,2021-2022_Leeds_Man City,2021-2022,35,2022-04-30,Leeds,Man City,0,4,A,P Tierney,13.0,3.0,1.0,2.0,0.0,0.0
10978,2021-2022_Everton_Chelsea,2021-2022,35,2022-05-01,Everton,Chelsea,1,0,H,K Friend,9.0,12.0,3.0,5.0,0.0,0.0
10979,2021-2022_Tottenham_Leicester,2021-2022,35,2022-05-01,Tottenham,Leicester,3,1,H,J Moss,13.0,8.0,2.0,3.0,0.0,0.0
10980,2021-2022_West Ham_Arsenal,2021-2022,35,2022-05-01,West Ham,Arsenal,1,2,A,M Dean,8.0,9.0,2.0,2.0,0.0,0.0
10981,2021-2022_Man United_Brentford,2021-2022,35,2022-05-02,Man United,Brentford,3,0,H,C Kavanagh,4.0,6.0,1.0,0.0,0.0,0.0
10982,2021-2022_Brentford_Southampton,2021-2022,36,2022-05-07,Brentford,Southampton,3,0,H,M Salisbury,12.0,9.0,0.0,1.0,0.0,0.0
10983,2021-2022_Burnley_Aston Villa,2021-2022,36,2022-05-07,Burnley,Aston Villa,1,3,A,D Coote,13.0,11.0,1.0,2.0,0.0,0.0
10984,2021-2022_Chelsea_Wolves,2021-2022,36,2022-05-07,Chelsea,Wolves,2,2,D,P Bankes,7.0,11.0,1.0,3.0,0.0,0.0
10985,2021-2022_Crystal Palace_Watford,2021-2022,36,2022-05-07,Crystal Palace,Watford,1,0,H,G Scott,11.0,18.0,2.0,1.0,0.0,1.0
10986,2021-2022_Brighton_Man United,2021-2022,36,2022-05-07,Brighton,Man United,4,0,H,A Madley,13.0,9.0,0.0,2.0,0.0,0.0
10987,2021-2022_Liverpool_Tottenham,2021-2022,36,2022-05-07,Liverpool,Tottenham,1,1,D,M Oliver,12.0,8.0,3.0,2.0,0.0,0.0
10988,2021-2022_Arsenal_Leeds,2021-2022,36,2022-05-08,Arsenal,Leeds,2,1,H,C Kavanagh,13.0,15.0,2.0,2.0,0.0,1.0
10989,2021-2022_Leicester_Everton,2021-2022,36,2022-05-08,Leicester,Everton,1,2,A,C Pawson,11.0,6.0,3.0,0.0,0.0,0.0
10990,2021-2022_Norwich_West Ham,2021-2022,36,2022-05-08,Norwich,West Ham,0,4,A,R Jones,7.0,7.0,1.0,1.0,0.0,0.0
10991,2021-2022_Man City_Newcastle,2021-2022,36,2022-05-08,Man City,Newcastle,5,0,H,S Attwell,6.0,11.0,1.0,3.0,0.0,0.0
10992,2021-2022_Aston Villa_Liverpool,2021-2022,36,2022-05-10,Aston Villa,Liverpool,1,2,A,J Moss,10.0,12.0,0.0,0.0,0.0,0.0
10993,2021-2022_Leeds_Chelsea,2021-2022,36,2022-05-11,Leeds,Chelsea,0,3,A,A Taylor,10.0,14.0,1.0,0.0,1.0,0.0
10994,2021-2022_Leicester_Norwich,2021-2022,36,2022-05-11,Leicester,Norwich,3,0,H,S Hooper,10.0,5.0,0.0,0.0,0.0,0.0
10995,2021-2022_Watford_Everton,2021-2022,36,2022-05-11,Watford,Everton,0,0,D,M Dean,5.0,12.0,1.0,2.0,0.0,0.0
10996,2021-2022_Wolves_Man City,2021-2022,36,2022-05-11,Wolves,Man City,1,5,A,M Atkinson,2.0,10.0,0.0,1.0,0.0,0.0
10997,2021-2022_Tottenham_Arsenal,2021-2022,36,2022-05-12,Tottenham,Arsenal,3,0,H,P Tierney,8.0,15.0,1.0,3.0,0.0,1.0
10998,2021-2022_Tottenham_Burnley,2021-2022,37,2022-05-15,Tottenham,Burnley,1,0,H,K Friend,12.0,8.0,3.0,2.0,0.0,0.0
10999,2021-2022_Aston Villa_Crystal Palace,2021-2022,37,2022-05-15,Aston Villa,Crystal Palace,1,1,D,C Kavanagh,11.0,15.0,1.0,3.0,0.0,0.0
11000,2021-2022_Leeds_Brighton,2021-2022,37,2022-05-15,Leeds,Brighton,1,1,D,M Dean,16.0,8.0,3.0,2.0,0.0,0.0
11001,2021-2022_Watford_Leicester,2021-2022,37,2022-05-15,Watford,Leicester,1,5,A,J Gillett,4.0,6.0,0.0,1.0,0.0,0.0
11002,2021-2022_West Ham_Man City,2021-2022,37,2022-05-15,West Ham,Man City,2,2,D,A Taylor,9.0,5.0,3.0,1.0,0.0,0.0
11003,2021-2022_Wolves_Norwich,2021-2022,37,2022-05-15,Wolves,Norwich,1,1,D,T Harrington,5.0,10.0,0.0,3.0,0.0,0.0
11004,2021-2022_Everton_Brentford,2021-2022,37,2022-05-15,Everton,Brentford,2,3,A,M Oliver,8.0,8.0,0.0,3.0,2.0,0.0
11005,2021-2022_Newcastle_Arsenal,2021-2022,37,2022-05-16,Newcastle,Arsenal,2,0,H,D England,11.0,8.0,0.0,3.0,0.0,0.0
11006,2021-2022_Southampton_Liverpool,2021-2022,37,2022-05-17,Southampton,Liverpool,1,2,A,M Atkinson,6.0,6.0,2.0,0.0,0.0,0.0
11007,2021-2022_Everton_Crystal Palace,2021-2022,37,2022-05-19,Everton,Crystal Palace,3,2,H,A Taylor,9.0,13.0,2.0,3.0,0.0,0.0
11008,2021-2022_Aston Villa_Burnley,2021-2022,37,2022-05-19,Aston Villa,Burnley,1,1,D,P Tierney,11.0,20.0,0.0,1.0,0.0,1.0
11009,2021-2022_Chelsea_Leicester,2021-2022,37,2022-05-19,Chelsea,Leicester,1,1,D,S Attwell,13.0,7.0,4.0,1.0,0.0,0.0
11010,2021-2022_Arsenal_Everton,2021-2022,38,2022-05-22,Arsenal,Everton,5,1,H,A Marriner,8.0,9.0,0.0,1.0,0.0,0.0
11011,2021-2022_Brentford_Leeds,2021-2022,38,2022-05-22,Brentford,Leeds,1,2,A,P Tierney,11.0,13.0,2.0,1.0,1.0,0.0
11012,2021-2022_Brighton_West Ham,2021-2022,38,2022-05-22,Brighton,West Ham,3,1,H,K Friend,9.0,9.0,1.0,1.0,0.0,0.0
11013,2021-2022_Burnley_Newcastle,2021-2022,38,2022-05-22,Burnley,Newcastle,1,2,A,C Pawson,8.0,9.0,1.0,0.0,0.0,0.0
11014,2021-2022_Chelsea_Watford,2021-2022,38,2022-05-22,Chelsea,Watford,2,1,H,M Dean,9.0,9.0,0.0,0.0,0.0,0.0
11015,2021-2022_Crystal Palace_Man United,2021-2022,38,2022-05-22,Crystal Palace,Man United,1,0,H,M Atkinson,12.0,22.0,2.0,4.0,0.0,0.0
11016,2021-2022_Leicester_Southampton,2021-2022,38,2022-05-22,Leicester,Southampton,4,1,H,J Moss,10.0,5.0,0.0,1.0,0.0,0.0
11017,2021-2022_Liverpool_Wolves,2021-2022,38,2022-05-22,Liverpool,Wolves,3,1,H,A Taylor,6.0,3.0,1.0,0.0,0.0,0.0
11018,2021-2022_Man City_Aston Villa,2021-2022,38,2022-05-22,Man City,Aston Villa,3,2,H,M Oliver,5.0,11.0,0.0,1.0,0.0,0.0
11019,2021-2022_Norwich_Tottenham,2021-2022,38,2022-05-22,Norwich,Tottenham,0,5,A,C Kavanagh,13.0,7.0,3.0,1.0,0.0,0.0
11020,2022-2023_Crystal Palace_Arsenal,2022-2023,1,2022-08-05,Crystal Palace,Arsenal,0,2,A,A Taylor,16.0,11.0,1.0,2.0,0.0,0.0
11021,2022-2023_Fulham_Liverpool,2022-2023,1,2022-08-06,Fulham,Liverpool,2,2,D,A Madley,7.0,9.0,2.0,0.0,0.0,0.0
